customer_id,age,employment_status,income,loan_amount,loan_tenure,credit_score,credit_utilization,repayment_history,num_defaults,debt_to_income_ratio,risk_label
CUST02304,40,Employed,87486.27,54030.55,60,720.0,0.1895,,0,0.6176,Low
CUST02305,38,Employed,76172.7,70786.47,120,696.0,0.1796,22.0,0,0.9293,Low
CUST02306,30,Retired,54923.09,96111.33,12,578.0,0.0822,23.0,0,1.7499,Low
CUST02307,45,Unemployed,10000.0,95491.59,60,608.0,0.3442,16.0,0,5.0,High
CUST02308,22,Self-Employed,55585.12,80075.23,120,729.0,0.2551,23.0,1,1.4406,Low
CUST02309,45,Unemployed,18745.24,52628.83,36,507.0,0.2695,19.0,1,2.8076,High
CUST02310,53,Self-Employed,69025.41,102139.07,84,688.0,0.3136,20.0,0,1.4797,Low
CUST02311,56,Employed,51153.33,126387.38,48,635.0,0.483,18.0,3,2.4708,High
CUST02312,51,Self-Employed,50935.23,27303.04,120,590.0,0.4102,22.0,0,0.536,Low
CUST02313,34,Employed,44035.42,54366.96,120,628.0,0.7179,18.0,3,1.2346,Medium
CUST02314,21,Employed,82362.47,101968.52,36,779.0,0.2667,19.0,0,1.238,Low
CUST02315,36,Unemployed,20582.14,114587.45,48,512.0,0.2371,17.0,0,5.0,High
CUST02316,23,Employed,62013.91,118311.65,60,552.0,0.1465,19.0,0,1.9078,Medium
CUST02317,55,Unemployed,18437.37,99724.44,84,494.0,0.5411,18.0,3,5.0,High
CUST02318,61,Employed,71539.48,74349.18,84,614.0,0.0986,20.0,0,1.0393,Low
CUST02319,26,Self-Employed,48942.26,98640.94,12,600.0,0.1055,15.0,1,2.0155,Medium
CUST02320,45,Employed,68496.75,24581.46,48,662.0,0.3501,19.0,0,0.3589,Low
CUST02321,33,Self-Employed,106546.28,35125.38,36,611.0,0.1883,18.0,3,0.3297,Medium
CUST02322,54,Self-Employed,34508.31,139492.0,48,686.0,0.113,22.0,0,4.0423,Medium
CUST02323,28,Employed,74058.32,138714.79,120,586.0,0.1212,19.0,1,1.873,Medium
CUST02324,41,Employed,75030.14,109963.15,60,817.0,0.209,22.0,0,1.4656,Low
CUST02325,54,Employed,40505.84,52421.85,84,699.0,0.0714,21.0,1,1.2942,Low
CUST02326,24,Employed,53056.11,99081.8,60,691.0,0.2188,19.0,0,1.8675,Low
CUST02327,45,Self-Employed,91019.47,104729.78,60,700.0,,20.0,0,1.1506,Low
CUST02328,35,Retired,31502.65,79691.67,120,566.0,0.3055,20.0,0,2.5297,Medium
CUST02329,24,Employed,96948.47,113536.24,12,630.0,0.2654,19.0,4,1.1711,High
CUST02330,32,Self-Employed,97061.51,9305.18,60,633.0,0.4693,21.0,0,0.0959,Low
CUST02331,52,Unemployed,15380.84,42152.02,12,612.0,0.2902,20.0,5,2.7406,High
CUST02332,52,Employed,53621.07,120195.3,120,622.0,0.1345,,0,2.2416,Low
CUST02333,48,Self-Employed,84413.94,141111.56,120,716.0,0.1215,17.0,0,1.6717,Low
CUST02334,33,Unemployed,14157.91,132032.73,24,645.0,0.1582,19.0,0,5.0,High
CUST02335,51,Employed,30039.73,108891.54,48,673.0,0.4461,18.0,0,3.6249,Medium
CUST02336,34,Employed,58473.33,28997.04,84,514.0,0.173,18.0,1,0.4959,Low
CUST02337,40,Employed,17995.11,58464.33,84,510.0,0.293,22.0,0,3.2489,Medium
CUST02338,38,Retired,34358.62,12280.84,36,574.0,0.1819,19.0,0,0.3574,Low
CUST02339,49,Unemployed,18414.54,97779.96,84,781.0,0.3634,18.0,0,5.0,High
CUST02340,26,Self-Employed,87993.85,70230.17,12,810.0,0.0993,19.0,0,0.7981,Low
CUST02341,52,Employed,73739.67,88086.72,84,728.0,0.2354,19.0,1,1.1946,Low
CUST02342,49,Employed,81024.89,147006.17,12,618.0,0.1899,19.0,0,1.8143,Low
CUST02343,63,Employed,77158.33,63326.6,84,684.0,0.1183,,0,0.8207,Low
CUST02344,22,Employed,74701.3,49472.97,36,750.0,0.1113,18.0,0,0.6623,Low
CUST02345,43,Self-Employed,90791.19,26837.67,48,798.0,0.3148,19.0,1,0.2956,Low
CUST02346,39,Retired,47453.07,25823.42,60,557.0,0.2573,21.0,0,0.5442,Low
CUST02347,51,Unemployed,19981.93,80193.18,48,666.0,0.5803,20.0,5,4.0133,High
CUST02348,25,Self-Employed,53225.33,113638.07,12,624.0,0.3206,19.0,1,2.135,Medium
CUST02349,39,Employed,75503.58,86847.06,120,696.0,0.7109,20.0,0,1.1502,Low
CUST02350,54,Employed,18394.29,131627.44,60,654.0,0.3513,21.0,1,5.0,High
CUST02351,30,Employed,41498.62,50801.5,24,569.0,0.3617,21.0,1,1.2242,Medium
CUST02352,45,Self-Employed,65812.18,91281.76,36,681.0,0.2662,21.0,1,1.387,Low
CUST02353,22,Unemployed,15724.72,100880.05,48,594.0,0.3805,20.0,0,5.0,High
CUST02354,31,Employed,37092.85,45700.09,60,647.0,0.6107,20.0,4,1.232,High
CUST02355,51,Employed,77825.85,62464.1,36,651.0,0.2441,18.0,0,0.8026,Low
CUST02356,35,Employed,65026.69,90686.28,48,784.0,0.4128,15.0,0,1.3946,Low
CUST02357,29,Employed,56861.22,8034.94,12,675.0,0.3076,17.0,0,0.1413,Low
CUST02358,43,Employed,95182.22,133558.58,12,642.0,0.2679,17.0,0,1.4032,Low
CUST02359,39,Employed,91748.68,21104.29,120,707.0,0.2084,17.0,0,0.23,Low
CUST02360,29,Employed,,11895.9,12,579.0,0.1103,19.0,1,0.1942,Low
CUST02361,55,Unemployed,28070.65,36180.12,24,658.0,0.0708,21.0,0,1.2889,Low
CUST02362,41,Employed,20225.92,77836.1,84,700.0,0.3419,19.0,1,3.8483,High
CUST02363,29,Employed,86867.18,52661.12,12,,0.2534,21.0,0,0.6062,Low
CUST02364,48,Employed,43268.27,68821.11,12,607.0,0.3955,19.0,0,1.5906,Low
CUST02365,27,Employed,35957.16,17219.31,84,679.0,0.2102,23.0,0,0.4789,Low
CUST02366,36,Employed,29294.7,38800.17,12,704.0,0.2947,21.0,1,1.3245,Low
CUST02367,36,Employed,27748.96,19160.82,60,577.0,0.5262,18.0,0,0.6905,Low
CUST02368,53,Employed,86606.51,38307.46,120,601.0,0.3814,20.0,1,0.4423,Low
CUST02369,24,Employed,77622.89,106979.81,36,624.0,0.1437,20.0,3,1.3782,Medium
CUST02370,24,Self-Employed,47436.74,88417.17,24,836.0,0.0692,17.0,0,1.8639,Low
CUST02371,59,Employed,82097.98,53425.78,48,590.0,0.2071,22.0,0,0.6508,Low
CUST02372,60,Unemployed,21379.95,42877.95,84,676.0,0.3738,23.0,0,2.0055,Medium
CUST02373,37,Employed,71472.99,149641.54,120,621.0,0.2212,21.0,0,2.0937,Medium
CUST02374,57,Employed,,116340.81,120,574.0,0.6347,18.0,0,2.1018,Medium
CUST02375,59,Employed,62600.74,124196.41,84,705.0,0.2956,21.0,0,1.9839,Low
CUST02376,49,Employed,46836.06,8822.87,84,537.0,0.3977,17.0,2,0.1884,Medium
CUST02377,56,Retired,33267.57,13640.09,24,,0.1929,20.0,0,0.41,Low
CUST02378,58,Self-Employed,71975.5,108329.1,36,566.0,0.1495,20.0,2,1.5051,Medium
CUST02379,59,Unemployed,12306.68,32815.76,120,596.0,0.1738,21.0,1,2.6665,Medium
CUST02380,57,Unemployed,13529.83,66720.04,12,695.0,0.2501,19.0,2,4.9313,High
CUST02381,55,Self-Employed,72384.57,31704.15,84,710.0,0.0339,17.0,3,0.438,Medium
CUST02382,27,Employed,114424.94,30675.43,12,668.0,0.555,20.0,0,0.2681,Low
CUST02383,47,Employed,65733.93,20816.16,48,607.0,0.7038,21.0,1,0.3167,Low
CUST02384,48,Retired,35913.38,91167.72,84,522.0,0.2684,20.0,0,2.5385,Medium
CUST02385,42,Self-Employed,144662.07,112198.7,120,642.0,0.0721,17.0,1,0.7756,Low
CUST02386,34,Employed,89304.67,13242.47,24,581.0,0.5059,20.0,0,0.1483,Low
CUST02387,27,Self-Employed,170951.95,44955.02,24,842.0,0.3148,19.0,4,0.263,Medium
CUST02388,57,Employed,30839.3,100463.42,120,660.0,0.4107,20.0,2,3.2576,High
CUST02389,42,Employed,62952.29,61885.82,120,546.0,0.8249,18.0,2,0.9831,Medium
CUST02390,25,Employed,61391.26,107176.55,48,623.0,0.2329,17.0,0,1.7458,Low
CUST02391,22,Self-Employed,57211.28,115088.09,24,710.0,0.0578,19.0,0,2.0116,Low
CUST02392,47,Unemployed,18296.12,9682.64,24,742.0,,16.0,0,0.5292,Low
CUST02393,41,Employed,35984.43,60224.67,24,625.0,0.1344,19.0,2,1.6736,Medium
CUST02394,58,Employed,50438.96,110725.15,84,640.0,0.2818,15.0,2,2.1952,Medium
CUST02395,35,Employed,47140.12,59870.32,48,695.0,0.2134,18.0,0,1.2701,Low
CUST02396,41,Self-Employed,98992.58,5845.81,84,575.0,,19.0,0,0.0591,Low
CUST02397,30,Employed,96444.18,53763.93,48,677.0,0.0742,17.0,0,0.5575,Low
CUST02398,43,Employed,67183.48,131534.65,36,672.0,0.4156,23.0,1,1.9578,Medium
CUST02399,59,Employed,,143031.14,24,692.0,0.2836,21.0,0,1.9065,Low
CUST02400,25,Employed,51713.83,86274.91,36,646.0,0.1773,21.0,0,1.6683,Low
CUST02401,21,Employed,74916.15,49422.21,60,,0.0863,22.0,0,0.6597,Low
CUST02402,33,Self-Employed,77754.95,72579.32,60,668.0,0.1894,16.0,0,0.9334,Low
CUST02403,41,Employed,,39249.51,24,579.0,0.225,21.0,3,1.2195,Medium
CUST02404,46,Self-Employed,73361.86,29378.23,12,788.0,0.3627,21.0,1,0.4005,Low
CUST02405,41,Employed,64802.95,76562.62,120,790.0,0.3979,20.0,1,1.1815,Low
CUST02406,38,Employed,43056.05,111819.18,60,558.0,0.1619,19.0,3,2.5971,High
CUST02407,57,Employed,97907.71,37257.4,12,581.0,0.0756,18.0,0,0.3805,Low
CUST02408,52,Self-Employed,57042.27,136882.91,36,465.0,0.0868,19.0,0,2.3997,Medium
CUST02409,56,Retired,31124.22,29393.01,24,708.0,0.2977,18.0,0,0.9444,Low
CUST02410,37,Unemployed,19657.15,85969.68,120,604.0,0.3774,20.0,0,4.3735,High
CUST02411,55,Employed,95871.54,117575.57,36,671.0,0.0808,14.0,1,1.2264,Low
CUST02412,31,Employed,60248.24,35941.33,84,606.0,0.476,21.0,3,0.5966,Medium
CUST02413,41,Unemployed,26273.75,47984.44,36,521.0,0.2303,20.0,2,1.8263,Medium
CUST02414,46,Self-Employed,100085.19,12465.22,48,666.0,0.2396,17.0,0,0.1245,Low
CUST02415,24,Employed,95790.88,141872.52,24,753.0,0.1105,21.0,0,1.4811,Low
CUST02416,54,Unemployed,,75610.97,48,647.0,0.1111,18.0,0,3.3152,Medium
CUST02417,38,Employed,78577.7,14324.4,36,567.0,0.5606,,0,0.1823,Low
CUST02418,60,Employed,67588.63,125368.39,12,638.0,0.4347,21.0,0,1.8549,Medium
CUST02419,55,Employed,57345.68,87554.9,24,,0.5814,20.0,0,1.5268,Low
CUST02420,61,Employed,81815.21,13016.28,24,633.0,0.3418,18.0,0,0.1591,Low
CUST02421,49,Employed,48999.28,70380.0,60,562.0,0.1857,22.0,1,1.4363,Medium
CUST02422,49,Employed,65649.9,67988.44,12,811.0,0.6328,19.0,5,1.0356,High
CUST02423,58,Employed,70147.13,26181.85,84,528.0,0.3892,18.0,1,0.3732,Low
CUST02424,62,Employed,69421.79,65954.06,12,831.0,0.2641,18.0,0,0.95,Low
CUST02425,41,Employed,49491.86,46007.02,36,642.0,0.1364,20.0,4,0.9296,Medium
CUST02426,62,Self-Employed,87616.51,106491.57,36,721.0,0.1233,19.0,0,1.2154,Low
CUST02427,33,Employed,90244.91,5796.33,36,667.0,0.2399,17.0,1,0.0642,Low
CUST02428,61,Employed,84808.25,20424.51,60,579.0,0.185,21.0,0,0.2408,Low
CUST02429,37,Employed,93664.26,138204.08,12,756.0,0.1565,14.0,0,1.4755,Low
CUST02430,29,Unemployed,24019.39,67833.33,48,699.0,0.2548,20.0,0,2.8241,Medium
CUST02431,61,Employed,57574.19,30546.39,12,642.0,0.1625,20.0,3,0.5306,Medium
CUST02432,21,Employed,43219.28,120017.83,48,708.0,0.4791,24.0,2,2.777,High
CUST02433,22,Employed,50931.37,128480.93,24,639.0,0.1997,21.0,0,2.5226,Medium
CUST02434,49,Self-Employed,69157.24,35626.03,48,473.0,0.2972,18.0,0,0.5151,Low
CUST02435,53,Employed,54437.89,108472.0,120,513.0,0.2569,19.0,0,1.9926,Medium
CUST02436,30,Employed,70529.51,94194.68,24,648.0,0.1774,21.0,0,1.3355,Low
CUST02437,60,Employed,83280.5,113033.22,84,624.0,0.1231,16.0,0,1.3573,Low
CUST02438,41,Employed,82727.07,119245.27,84,642.0,0.1988,17.0,0,1.4414,Low
CUST02439,48,Unemployed,29129.48,100835.7,120,622.0,0.0868,20.0,1,3.4616,High
CUST02440,31,Unemployed,19531.75,143651.46,36,560.0,0.1499,20.0,0,5.0,High
CUST02441,54,Self-Employed,67301.47,130312.82,120,539.0,0.6933,21.0,0,1.9363,Medium
CUST02442,28,Self-Employed,41371.78,38200.87,12,582.0,0.4764,19.0,1,0.9234,Medium
CUST02443,42,Employed,88955.0,137467.04,36,710.0,0.2035,18.0,0,1.5454,Low
CUST02444,28,Employed,82516.01,57141.61,12,584.0,0.1941,20.0,2,0.6925,Medium
CUST02445,35,Self-Employed,58095.81,110348.57,48,733.0,0.3913,18.0,0,1.8994,Low
CUST02446,37,Employed,108834.72,127961.5,12,567.0,0.6303,14.0,2,1.1757,Medium
CUST02447,43,Unemployed,39063.88,68273.71,48,744.0,0.1481,19.0,0,1.7477,Low
CUST02448,44,Employed,84148.4,12468.74,12,608.0,0.4735,19.0,0,0.1482,Low
CUST02449,39,Employed,83424.44,142700.91,120,625.0,0.0728,20.0,0,1.7105,Low
CUST02450,25,Self-Employed,10000.0,15509.61,120,626.0,0.1179,23.0,0,1.551,Low
CUST02451,52,Self-Employed,42694.17,55475.89,120,696.0,0.1572,16.0,1,1.2994,Low
CUST02452,64,Self-Employed,40849.91,91484.86,120,670.0,0.6599,18.0,3,2.2395,High
CUST02453,21,Employed,40307.73,22042.82,24,661.0,0.3337,18.0,0,0.5469,Low
CUST02454,43,Unemployed,14728.9,126539.92,48,643.0,0.3838,23.0,1,5.0,High
CUST02455,57,Employed,84853.46,34496.21,120,604.0,0.5467,18.0,1,0.4065,Low
CUST02456,28,Employed,86144.81,147970.53,36,737.0,0.168,18.0,2,1.7177,Medium
CUST02457,33,Retired,39370.65,137882.85,36,656.0,0.2895,19.0,0,3.5022,Medium
CUST02458,28,Self-Employed,13993.39,92660.63,36,695.0,0.219,19.0,0,5.0,High
CUST02459,43,Employed,91110.44,100701.46,36,666.0,0.3586,16.0,2,1.1053,Medium
CUST02460,63,Self-Employed,93316.93,82372.94,24,616.0,0.0679,23.0,3,0.8827,Medium
CUST02461,21,Employed,51820.97,61710.08,24,841.0,0.5226,21.0,0,1.1908,Low
CUST02462,44,Employed,41682.96,55997.67,60,748.0,0.1952,17.0,0,1.3434,Low
CUST02463,55,Employed,72550.91,134289.96,60,606.0,0.2091,23.0,2,1.851,Medium
CUST02464,44,Retired,43724.96,88609.86,120,814.0,0.2627,17.0,0,2.0265,Low
CUST02465,37,Employed,62056.95,124377.59,60,724.0,,23.0,0,2.0042,Low
CUST02466,25,Self-Employed,83144.33,79540.3,84,562.0,0.6197,18.0,1,0.9567,Medium
CUST02467,40,Employed,81498.48,49518.61,120,720.0,0.2658,17.0,0,0.6076,Low
CUST02468,41,Self-Employed,52045.32,18305.12,60,683.0,0.1739,19.0,4,0.3517,Medium
CUST02469,60,Employed,75318.1,51936.04,12,663.0,0.2226,19.0,0,0.6896,Low
CUST02470,51,Self-Employed,83812.83,132617.04,84,731.0,0.1998,22.0,0,1.5823,Low
CUST02471,56,Employed,57602.98,108234.37,48,677.0,0.2919,21.0,0,1.879,Low
CUST02472,31,Self-Employed,77387.83,118945.34,36,489.0,0.2195,17.0,0,1.537,Medium
CUST02473,35,Retired,41727.31,117147.96,12,541.0,0.1535,17.0,0,2.8075,Medium
CUST02474,39,Self-Employed,88014.54,22396.0,84,581.0,0.2581,22.0,2,0.2545,Low
CUST02475,27,Employed,76848.49,28034.78,120,809.0,0.3485,17.0,0,0.3648,Low
CUST02476,48,Retired,22521.36,50999.69,24,702.0,0.4494,20.0,1,2.2645,Medium
CUST02477,63,Employed,74950.03,48649.17,36,693.0,0.2378,19.0,0,0.6491,Low
CUST02478,25,Self-Employed,98722.79,14581.75,48,658.0,0.5109,22.0,0,0.1477,Low
CUST02479,25,Unemployed,12374.98,27253.37,48,576.0,0.2931,20.0,1,2.2023,Medium
CUST02480,50,Employed,83340.87,129153.39,120,533.0,0.3446,20.0,1,1.5497,Medium
CUST02481,52,Employed,55370.87,90411.5,120,729.0,0.2465,18.0,0,1.6328,Low
CUST02482,28,Employed,78852.84,54631.03,24,783.0,0.3748,18.0,0,0.6928,Low
CUST02483,30,Employed,69666.91,81339.3,36,704.0,0.2005,19.0,0,1.1675,Low
CUST02484,58,Self-Employed,72820.64,42890.44,60,610.0,0.3666,23.0,2,0.589,Medium
CUST02485,52,Employed,26859.36,89657.14,36,617.0,0.7181,,0,3.338,Medium
CUST02486,48,Employed,31136.8,15821.48,36,705.0,0.2995,21.0,0,0.5081,Low
CUST02487,37,Employed,20832.77,135884.35,48,640.0,0.3736,17.0,0,5.0,High
CUST02488,51,Employed,73522.59,39864.75,24,637.0,0.0897,17.0,0,0.5422,Low
CUST02489,28,Employed,58504.62,123765.95,36,606.0,0.6751,18.0,5,2.1155,High
CUST02490,60,Unemployed,30444.43,100699.84,12,596.0,0.092,21.0,0,3.3077,Medium
CUST02491,45,Employed,61391.97,80836.01,12,640.0,0.0921,17.0,0,1.3167,Low
CUST02492,29,Unemployed,28178.59,139820.49,120,523.0,0.2848,21.0,0,4.9619,High
CUST02493,22,Employed,77218.25,27737.91,24,699.0,0.6691,19.0,1,0.3592,Low
CUST02494,35,Employed,65858.02,22295.23,60,500.0,0.2435,18.0,1,0.3385,Low
CUST02495,23,Self-Employed,120800.54,51669.72,84,735.0,0.0474,22.0,2,0.4277,Low
CUST02496,56,Employed,67867.29,125382.08,36,607.0,0.1968,19.0,0,1.8475,Low
CUST02497,24,Employed,92835.66,10104.21,84,640.0,0.3762,21.0,0,0.1088,Low
CUST02498,34,Employed,24908.03,39713.83,36,694.0,0.1981,19.0,0,1.5944,Low
CUST02499,61,Employed,51589.58,66581.82,48,626.0,0.1719,20.0,1,1.2906,Medium
CUST02500,61,Employed,82305.23,108376.44,36,590.0,0.3371,18.0,0,1.3168,Low
CUST02501,45,Employed,87158.05,48400.39,84,672.0,0.0587,19.0,0,0.5553,Low
CUST02502,30,Employed,73544.0,69976.3,60,825.0,0.1103,20.0,0,0.9515,Low
CUST02503,41,Employed,61317.46,53843.32,36,713.0,0.3363,17.0,0,0.8781,Low
CUST02504,56,Employed,102231.19,18348.74,36,589.0,0.0487,16.0,0,0.1795,Low
CUST02505,32,Employed,68556.23,112108.02,120,,0.1566,18.0,1,1.6353,Medium
CUST02506,47,Employed,65615.72,71900.01,48,611.0,0.4353,19.0,1,1.0958,Medium
CUST02507,60,Employed,91635.71,122814.26,12,567.0,0.2415,17.0,5,1.3402,High
CUST02508,22,Retired,42131.0,105730.47,12,697.0,0.1415,19.0,0,2.5096,Medium
CUST02509,33,Employed,83796.6,13383.2,120,623.0,0.3877,21.0,0,0.1597,Low
CUST02510,52,Self-Employed,56273.92,77511.01,60,675.0,0.0825,23.0,0,1.3774,Low
CUST02511,51,Employed,57550.57,148674.07,24,440.0,0.1023,18.0,0,2.5834,Medium
CUST02512,36,Retired,40677.34,49641.19,24,705.0,0.0649,18.0,1,1.2204,Low
CUST02513,52,Employed,15757.6,76478.92,48,602.0,0.2177,16.0,0,4.8535,High
CUST02514,52,Retired,,99544.7,84,569.0,0.4003,17.0,0,2.3451,Medium
CUST02515,54,Self-Employed,21374.25,34328.51,84,542.0,0.1832,19.0,0,1.6061,Medium
CUST02516,31,Employed,56532.79,106863.55,36,576.0,0.178,21.0,0,1.8903,Low
CUST02517,30,Unemployed,27117.47,100667.62,48,615.0,0.166,19.0,0,3.7123,Medium
CUST02518,35,Employed,51211.11,59369.27,84,721.0,0.2152,20.0,0,1.1593,Low
CUST02519,37,Employed,64761.63,46243.69,12,614.0,0.2638,21.0,1,0.7141,Low
CUST02520,60,Self-Employed,52599.02,138269.89,120,728.0,0.1656,18.0,1,2.6288,Medium
CUST02521,38,Retired,29337.68,23418.42,60,673.0,0.4647,21.0,1,0.7982,Low
CUST02522,29,Employed,48900.49,67644.46,24,795.0,0.3295,19.0,0,1.3833,Low
CUST02523,45,Employed,31339.11,116212.63,120,609.0,0.0764,19.0,1,3.7082,High
CUST02524,60,Self-Employed,133491.28,26479.88,36,683.0,,20.0,0,0.1984,Low
CUST02525,34,Self-Employed,136347.43,140274.49,120,749.0,0.4446,20.0,0,1.0288,Low
CUST02526,45,Unemployed,14154.58,81306.6,24,700.0,0.2083,21.0,1,5.0,High
CUST02527,42,Self-Employed,41300.21,78198.27,12,636.0,0.1304,23.0,0,1.8934,Low
CUST02528,50,Employed,,66520.22,36,610.0,0.3429,23.0,0,0.8342,Low
CUST02529,40,Retired,44200.92,130780.28,12,494.0,0.3797,21.0,0,2.9588,Medium
CUST02530,41,Employed,10000.0,142524.0,24,630.0,0.4815,17.0,2,5.0,High
CUST02531,64,Employed,90914.33,60109.86,24,576.0,0.2443,19.0,0,0.6612,Low
CUST02532,52,Employed,69949.42,83647.08,12,606.0,0.1317,21.0,0,1.1958,Low
CUST02533,41,Employed,86452.89,50736.35,36,654.0,0.0872,17.0,0,0.5869,Low
CUST02534,55,Employed,90244.24,58362.43,12,525.0,0.1804,19.0,0,0.6467,Low
CUST02535,52,Self-Employed,107039.85,9108.37,36,570.0,0.2436,23.0,0,0.0851,Low
CUST02536,50,Employed,66213.3,118960.65,48,680.0,0.1533,18.0,0,1.7966,Low
CUST02537,59,Employed,75107.77,145553.31,48,548.0,0.306,19.0,1,1.9379,Medium
CUST02538,32,Unemployed,14966.17,116581.35,36,646.0,0.1947,19.0,3,5.0,High
CUST02539,61,Employed,58756.98,80140.66,12,537.0,0.2788,19.0,2,1.3639,Medium
CUST02540,38,Employed,60726.98,124988.95,120,692.0,0.309,22.0,4,2.0582,High
CUST02541,41,Employed,86670.86,129392.46,120,702.0,0.1887,16.0,1,1.4929,Medium
CUST02542,33,Retired,29694.67,83955.78,36,748.0,0.1707,21.0,1,2.8273,Medium
CUST02543,41,Employed,77004.59,140887.84,24,749.0,0.2759,19.0,0,1.8296,Low
CUST02544,28,Employed,71937.86,9374.68,120,671.0,0.2207,17.0,0,0.1303,Low
CUST02545,60,Employed,45716.34,6463.92,12,509.0,,20.0,0,0.1414,Low
CUST02546,27,Employed,71039.39,16811.61,84,650.0,0.203,19.0,0,0.2367,Low
CUST02547,43,Employed,34226.58,13389.37,36,686.0,0.3102,14.0,0,0.3912,Low
CUST02548,64,Employed,73028.66,66568.59,24,659.0,0.3498,17.0,1,0.9115,Low
CUST02549,52,Employed,82822.34,141346.56,60,783.0,0.2064,18.0,1,1.7066,Low
CUST02550,31,Retired,48382.5,102907.41,24,753.0,0.0354,20.0,0,2.127,Low
CUST02551,42,Employed,45946.2,100620.66,84,652.0,0.2361,20.0,0,2.19,Medium
CUST02552,42,Employed,54276.92,60808.48,36,709.0,0.4217,19.0,0,1.1203,Low
CUST02553,63,Employed,70681.3,82396.14,12,532.0,0.2155,18.0,5,1.1657,High
CUST02554,45,Employed,55481.5,49105.33,12,665.0,0.4484,21.0,3,0.8851,Medium
CUST02555,42,Self-Employed,74548.38,80086.47,48,548.0,0.2536,17.0,0,1.0743,Low
CUST02556,48,Employed,54166.07,113265.83,84,635.0,0.1387,23.0,1,2.0911,Medium
CUST02557,49,Employed,70604.03,86010.41,36,595.0,0.3972,21.0,0,1.2182,Low
CUST02558,33,Self-Employed,55955.18,65736.42,24,597.0,0.1296,19.0,0,1.1748,Low
CUST02559,38,Employed,98784.17,127513.7,24,585.0,0.3984,21.0,1,1.2908,Medium
CUST02560,22,Employed,67498.96,46679.22,84,617.0,0.1056,20.0,1,0.6916,Low
CUST02561,49,Employed,76329.89,74815.6,36,604.0,0.0502,20.0,0,0.9802,Low
CUST02562,41,Employed,84215.68,146831.35,24,700.0,0.3254,20.0,0,1.7435,Low
CUST02563,35,Employed,23988.81,145261.64,120,628.0,0.379,20.0,0,5.0,High
CUST02564,47,Employed,44615.68,5911.27,60,,0.4559,19.0,0,0.1325,Low
CUST02565,51,Employed,67051.24,82173.84,84,673.0,0.0667,19.0,2,1.2255,Medium
CUST02566,35,Unemployed,10750.97,53853.29,48,673.0,0.1157,17.0,1,5.0,High
CUST02567,43,Employed,77595.21,47227.46,12,564.0,0.0982,20.0,1,0.6086,Low
CUST02568,44,Employed,71593.99,91456.57,24,628.0,0.2753,20.0,0,1.2774,Low
CUST02569,64,Employed,60437.76,69714.13,60,668.0,0.1943,19.0,1,1.1535,Low
CUST02570,33,Employed,73535.88,111262.1,36,579.0,0.2902,22.0,0,1.513,Low
CUST02571,42,Employed,53071.19,8934.46,24,570.0,0.2319,22.0,2,0.1683,Low
CUST02572,63,Unemployed,14533.88,139399.17,84,556.0,0.4786,18.0,0,5.0,High
CUST02573,57,Self-Employed,37674.56,87301.03,36,666.0,0.4582,19.0,0,2.3172,Medium
CUST02574,53,Retired,46738.02,104189.67,60,626.0,0.1706,22.0,0,2.2292,Medium
CUST02575,23,Unemployed,15638.27,92665.04,60,637.0,0.1376,20.0,0,5.0,High
CUST02576,39,Employed,57024.46,148424.08,120,507.0,0.1241,20.0,2,2.6028,High
CUST02577,43,Employed,74420.22,148013.27,12,655.0,0.1606,21.0,1,1.9889,Medium
CUST02578,49,Employed,47396.3,93434.26,36,659.0,0.1884,20.0,1,1.9713,Medium
CUST02579,50,Employed,69523.28,104174.68,48,671.0,0.3999,21.0,0,1.4984,Low
CUST02580,59,Unemployed,32803.29,94692.63,12,765.0,0.2064,20.0,1,2.8867,Medium
CUST02581,64,Employed,52510.92,50048.73,36,589.0,0.2869,20.0,0,0.9531,Low
CUST02582,45,Unemployed,29597.59,32928.97,120,689.0,0.0735,19.0,0,1.1126,Low
CUST02583,57,Employed,46128.47,63400.66,36,676.0,0.1861,16.0,0,1.3744,Low
CUST02584,28,Unemployed,18899.45,103999.74,120,686.0,0.2283,21.0,2,5.0,High
CUST02585,62,Retired,45737.24,13116.72,60,625.0,0.0846,20.0,0,0.2868,Low
CUST02586,36,Self-Employed,48914.33,79574.25,84,711.0,0.0864,19.0,2,1.6268,Medium
CUST02587,28,Self-Employed,54189.64,64217.61,60,591.0,0.2067,19.0,3,1.1851,Medium
CUST02588,21,Employed,68431.88,81485.3,36,612.0,0.4517,18.0,0,1.1908,Low
CUST02589,64,Unemployed,21290.7,129732.86,84,635.0,0.3594,20.0,5,5.0,High
CUST02590,25,Retired,28012.91,11903.47,84,631.0,0.2743,19.0,5,0.4249,High
CUST02591,23,Self-Employed,32056.43,115725.49,60,679.0,0.1207,21.0,1,3.6101,Medium
CUST02592,21,Self-Employed,86939.71,101701.93,120,670.0,0.1526,21.0,0,1.1698,Low
CUST02593,24,Self-Employed,76919.35,34557.96,120,671.0,0.6207,17.0,0,0.4493,Low
CUST02594,60,Unemployed,,111456.63,120,755.0,0.5683,19.0,0,4.5406,High
CUST02595,55,Employed,58714.99,76973.93,36,633.0,0.1119,20.0,0,1.311,Low
CUST02596,52,Unemployed,10000.0,74748.6,36,734.0,0.1749,16.0,1,5.0,High
